source,author,title,description,url,urlToImage,publishedAt,content,topic
"{'id': None, 'name': 'Yahoo Entertainment'}",Meerub Anjum,The Wealthiest Person in Japan,"We recently compiled a list of the 30 Wealthiest People in Japan and in this article, we will look at the richest person in Japan. Japan’s Economy: An...",https://finance.yahoo.com/news/wealthiest-person-japan-230325660.html,https://media.zenfs.com/en/insidermonkey.com/5bb4d060fc7de31b9f1f70e6aff7d1be,2024-06-25T23:03:25Z,"We recently compiled a list of the 30 Wealthiest People in Japan and in this article, we will look at the richest person in Japan.
Japan's Economy: An Outlook
On June 10, Reuters reported that Japa… [+6044 chars]",sports
"{'id': None, 'name': 'International Business Times'}",Isabelle Cortes,'Wake-up Call': Third Of Adults Not Doing Enough Physical Activity,"Nearly a third of all adults are not doing enough physical activity, posing a growing threat to health across the world, a major study said on Wednesday.",https://www.ibtimes.com/wake-call-third-adults-not-doing-enough-physical-activity-3735122,https://d.ibtimes.com/en/full/4531986/researchers-told-people-not-just-watch-sports-this-summer-get-active-themselves.jpg,2024-06-25T23:03:19Z,"Nearly a third of all adults are not doing enough physical activity, posing a growing threat to health across the world, a major study said on Wednesday.
More than 31 percent of adults -- 1.8 billio… [+2856 chars]",sports
"{'id': 'usa-today', 'name': 'USA Today'}",Robert Zeglinski,12 big NBA names who could be traded on 2024 draft night,"From Paul George to Zach LaVine, here are some NBA stars on trade watch during the 2024 draft.",https://ftw.usatoday.com/lists/nba-draft-trade-rumors-paul-george-brandon-ingram,https://ftw.usatoday.com/wp-content/uploads/sites/90/2020/02/usp-nba_-los-angeles-clippers-at-philadelphia-76er-1-e1719268353307.jpg?w=1024&h=576&crop=1,2024-06-25T23:03:11Z,"You know what they say. Nothing inspires urgency quite like a deadline. And few deadlines in the NBA are as (unofficially) effective as the NBA Draft.
With the 2024 NBA Draft tipping off this week, … [+4166 chars]",sports
"{'id': None, 'name': 'Trendhunter.com'}",Laura McQuarrie,Brain-Boosting Protein Bars - MOSH's Bars Feature a Signature Brain Fuel Blend (TrendHunter.com),"(TrendHunter.com) With brain-boosting protein bars, MOSH aims to help proactively care for the health of their brains in the same way that they invest in care for the rest of their body. 
 
MOSH's bars were...",https://www.trendhunter.com/trends/brain-boosting-protein-bars,https://cdn.trendhunterstatic.com/thumbs/537/brain-boosting-protein-bars.jpeg?auto=webp,2024-06-25T23:02:02Z,"With brain-boosting protein bars, MOSH aims to help proactively care for the health of their brains in the same way that they invest in care for the rest of their body. MOSH's bars were previously fo… [+595 chars]",sports
"{'id': None, 'name': 'Wnd.com'}",Robert Knight,Why the Left is fine with the housing crisis,"One of the most chilling scenes in the anti-communist 1965 film ""Dr. Zhivago"" shows the doctor returning to his Moscow home after forced duty in the Red Army. The Bolsheviks had overthrown the czar and taken power in Russia in the October Revolution of 1917. …",https://www.wnd.com/2024/06/left-fine-housing-crisis/,https://www.wnd.com/wp-content/uploads/2013/09/poverty.jpg,2024-06-25T23:01:58Z,"One of the most chilling scenes in the anti-communist 1965 film ""Dr. Zhivago"" shows the doctor returning to his Moscow home after forced duty in the Red Army.
The Bolsheviks had overthrown the czar … [+5527 chars]",sports
"{'id': None, 'name': 'Autocar'}",Autocar,How Marek Reichman will reinvent Aston Martin design (again),"The winner of Autocar's Sturmey Award recounts his 19-year journey from DB9 to DBX, and beyond

In a stellar career that he insists has “years to run”, Aston Martin design chief Marek Reichman has led the creation of more than 50 Aston Martin and Lagonda mode…",https://www.autocar.co.uk/car-news/autocar-awards/how-marek-reichman-will-reinvent-aston-martin-design-again,https://www.autocar.co.uk/sites/autocar.co.uk/files/images/car-reviews/first-drives/legacy/sturmeyaward2024.png,2024-06-25T23:01:46Z,"In a stellar career that he insists has years to run, Aston Martin design chief Marek Reichman has led the creation of more than 50 Aston Martin and Lagonda models in 19 years. 
Its an achievement l… [+2406 chars]",sports
"{'id': None, 'name': 'Autocar'}",Autocar,"Going off-grid with Martin Brundle, the face of Formula 1","Racer-turned-TV pundit and reluctant grid-walk maestro tells us about his remarkable career

When a second career in Formula 1 started for Martin Brundle back in 1997, the ITV co-commentary gig was very much not his first choice for that season – because he t…",https://www.autocar.co.uk/car-news/autocar-awards/going-grid-martin-brundle-face-formula-1,https://www.autocar.co.uk/sites/autocar.co.uk/files/images/car-reviews/first-drives/legacy/editorsaward2024.png,2024-06-25T23:01:46Z,"When a second career in Formula 1 started for Martin Brundle back in 1997, the ITV co-commentary gig was very much not his first choice for that season because he thought he still had a race seat wit… [+2348 chars]",sports
"{'id': None, 'name': 'autosport.com'}",Alex Kalinauckas,Aston Martin to build Alonso-commissioned sportscar,"Aston Martin is to build a road-legal track version of its Valour sportscar – the Valiant – that has been personally commissioned by its Formula 1 driver Fernando Alonso.Aston will produce 38 Valiants, which are to be front-engined and fitted with a 745PS 5.2…",https://www.autosport.com/general/news/aston-martin-to-build-alonso-commissioned-sportscar/10627455/,https://cdn-2.motorsport.com/images/amp/0qX7vr46/s6/aston-martin-valiant-01.jpg,2024-06-25T23:01:34Z,"Aston Martin is to build a road-legal track version of its Valour sportscar the Valiant that has been personally commissioned by its Formula 1 driver Fernando Alonso.
Aston will produce 38 Valiants,… [+2721 chars]",sports
"{'id': None, 'name': 'Motor Authority'}","news@motorauthority.com (Viknesh Vijayenthiran), Viknesh Vijayenthiran",Aston Martin Valiant is Fernando Alonso's idea of a track car,"Fernando Alonso commissioned a one-off car from the Q by Aston Martin personalization program The Aston Martin Valiant is a lighter, more extreme version of the Valour Only 38 Aston Martin Valiants will be built Aston Martin late on Tuesday revealed the Valia…",https://www.motorauthority.com/news/1143624_aston-martin-valiant-specs-photos-details,https://images.hgmsites.net/hug/aston-martin-valiant_100934043_h.jpg,2024-06-25T23:01:00Z,"<ul><li>Fernando Alonso commissioned a one-off car from the Q by Aston Martin personalization program</li><li>The Aston Martin Valiant is a lighter, more extreme version of the Valour</li><li>Only 38… [+2873 chars]",sports
"{'id': None, 'name': 'Robb Report'}",Sean Evans,Aston Martin Just Introduced the $2.5 Million Valiant. Here’s Everything We Know.,"The Aston Martin Valiant, the marque’s answer to a challenge from F1’s Fernando Alonso, pairs a 734 hp V-12 engine with a manual transmission.",http://robbreport.com/motors/cars/aston-martin-valiant-supercar-debut-1235678172/,https://robbreport.com/wp-content/uploads/2024/06/opener-Aston-Martin-Valiant_01.jpg?w=681&h=383&crop=1,2024-06-25T23:01:00Z,"Last summer, when Aston Martin unveiled the Valour—a $1 million-plus V-12 model with a manual transmission and limited to 110 examples—Aston’s Formula 1 driver Fernando Alonso was intrigued. Yet the … [+4085 chars]",sports
"{'id': None, 'name': 'Yahoo Entertainment'}",Longhorns Wire,EA Sports ranks Texas among the 25 toughest places to play,Darrell K. Royal-Texas Memorial Stadium ranked as one of the toughest places to play in CFB.,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_ee000706-9e30-4224-b73d-16b159c3cdd8,,2024-06-25T23:00:56Z,"If you click 'Accept all', we and our partners, including 237 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+678 chars]",sports
"{'id': None, 'name': 'Forbes'}","Trent Reinsmith, Contributor, 
 Trent Reinsmith, Contributor
 https://www.forbes.com/sites/trentreinsmith/","In Praise Of Alex Pereira, The Man Who Saved UFC 303",The UFC 303 fight card needed a main event after Conor McGregor was injured. UFC light heavyweight champion Alex Pereira answered that call. He deserves a lot of credit,https://www.forbes.com/sites/trentreinsmith/2024/06/25/in-praise-of-alex-pereira-the-man-who-saved-ufc-303/,https://imageio.forbes.com/specials-images/imageserve/667b1dba9017ef559d335260/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2024-06-25T23:00:08Z,"LAS VEGAS, NEVADA - APRIL 13: Alex Pereira of Brazil prepares to face Jamahal Hill in the UFC light ... [+] heavyweight championship fight during the UFC 300 event at T-Mobile Arena on April 13, 2024… [+6108 chars]",sports
"{'id': None, 'name': 'Nextpit.com'}",Antoine Engels,Beats Solo Buds Review: Perfect Headphones in Only 2 Situations,The Beats Solo Buds are fairly basic $80 true wireless earbuds. They have two major strengths which I'll describe in this review.,https://www.nextpit.com/beats-solo-buds-review,https://fs.npstatic.com/userfiles/7687254/image/Beats_Solo_Buds/nextpit_Beats_Solo_Buds_Test.jpg,2024-06-25T23:00:01Z,"Apple has just launched its first pair of affordable true wireless earbuds. No, I'm not referring to the AirPods but the Beats Solo Buds. These earbuds from Beats, an Apple subsidiary, costs $79.99 a… [+11948 chars]",sports
"{'id': None, 'name': 'Wallpaper*'}",Jonathan Bell,Could a car be any more muscular? Aston Martin unleashes the bold and brutalist Valiant,"Equipped with a V12 engine, manual gearbox and chiselled bodywork, the limited-edition Aston Martin Valiant is the company’s most extreme front-engined road car to date",https://www.wallpaper.com/transportation/aston-martin-valiant-review,https://cdn.mos.cms.futurecdn.net/9kFg4m7nnzYr2nn4dsgTF6-1200-80.jpg,2024-06-25T23:00:00Z,"This is the Aston Martin Valiant, a thrilling throwback to the brand’s most brutalist era of high output, exceptionally muscular sports cars. A derivation of the strictly limited-edition Aston Martin… [+3480 chars]",sports
"{'id': None, 'name': 'Variety'}",Selena Kuznikov,"Al Schultz, ‘The Carol Burnett Show’ Makeup Artist, Dies at 82","Al Schultz, makeup artist on TV shows such as “The Carol Burnett Show” and “Good Times,” died June 19 at his home in Long Beach, Calif. He was 82. Born in Fond du Lac, Wis. in 1942, Schultz played college football at the University of Missouri until a knee in…",https://variety.com/2024/tv/people-news/al-schultz-dead-carol-burnett-show-1236048544/,https://variety.com/wp-content/uploads/2024/06/Vicki-Al-Schultz-CZ.jpg?crop=0px%2C56px%2C1918px%2C1080px&resize=1000%2C563,2024-06-25T22:58:11Z,"Al Schultz, makeup artist on TV shows such as “The Carol Burnett Show” and “Good Times,” died June 19 at his home in Long Beach, Calif. He was 82.
Born in Fond du Lac, Wis. in 1942, Schultz played c… [+1308 chars]",sports
"{'id': None, 'name': 'Yahoo Entertainment'}",Yahoo Sports,"2024 NBA Draft: 'Uncertainty' is the theme for 1st-round prospects, even those at the top","With no decisive top prospect, NBA teams have been preparing for all kinds of volatility and movement up and down the draft board.",https://sports.yahoo.com/2024-nba-draft-uncertainty-is-the-theme-for-1st-round-prospects-even-those-at-the-top-225531497.html,https://s.yimg.com/ny/api/res/1.2/ucP1.daJaFl2YQlIW7qsng--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD03NDc-/https://s.yimg.com/os/creatr-uploaded-images/2024-06/5fb6a4e0-3345-11ef-aa39-7ca804ed8d51,2024-06-25T22:55:31Z,"NEW YORK Twenty-four top NBA Draft prospects entered the second floor ballroom of Lotte New York Palace on Tuesday afternoon, all hopeful to hear their names called in the first round of Wednesday ni… [+8938 chars]",sports
"{'id': None, 'name': 'Slashdot.org'}",feedfeeder,"Klay, Warriors engaged in tense standoff ahead of NBA free agency - NBC Sports Bay Area","Klay, Warriors engaged in tense standoff ahead of NBA free agencyNBC Sports Bay Area 'We want him back': Warriors strategize way to keep ThompsonESPN Warriors' Klay Thompson contract talks more complex than they seemSan Francisco Chronicle Biggest offseason q…",https://slashdot.org/firehose.pl?op=view&amp;id=174316531,,2024-06-25T22:54:18Z,Sign up for the Slashdot newsletter! OR check out the new Slashdot job board to browse remote jobs or jobs in your areaDo you develop on GitHub? You can keep using GitHub but automatically sync your … [+268 chars],sports
"{'id': None, 'name': 'Nbcsportschicago.com'}",NBC Sports Chicago,Steelers corner Joey Porter Jr. includes Jaylon Johnson in top-five cornerbacks,"Bears‘ Jaylon Johnson proved himself as one of the NFL’s best it has to offer in terms of cornerbacks. And Joey Porter Jr., Steelers cornerback and a rising star in the league, recognized that, too. “There’s a lot of good corners,” Porter Jr. said when asked …",https://www.nbcsportschicago.com/nfl/chicago-bears/bears-news/steelers-corner-joey-porter-jr-includes-jaylon-johnson-in-top-five-cornerbacks/571905/?partner=yahoo,https://s.yimg.com/ny/api/res/1.2/CbUOkyzlPcAv22DwKwhPIw--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/csnchicago.com/b16d1798f86b1ab02c9e66367a9183bb,2024-06-25T22:53:58Z,"Steelers corner Joey Porter Jr. includes Jaylon Johnson in top-five cornerbacks originally appeared on NBC Sports Chicago
Bears' Jaylon Johnson proved himself as one of the NFL's best it has to offe… [+1686 chars]",sports
"{'id': 'bleacher-report', 'name': 'Bleacher Report'}",zach bachar,"Warriors 'Desperately' Want New Klay Thompson Contract Amid NBA FA Rumors, Kerr Says",Golden State Warriors head coach Steve Kerr expressed his desire for Klay Thompson to return in free agency. Kerr said that the team wants Thompson back…,https://bleacherreport.com/articles/10126056-warriors-desperately-want-new-klay-thompson-contract-amid-nba-fa-rumors-kerr-says,"https://media.bleacherreport.com/image/upload/c_fill,g_faces,w_3800,h_2000,q_95/v1719355558/rlm7oavdupwvankz7px4.jpg",2024-06-25T22:53:26Z,"David Berding/Getty Images
Golden State Warriors head coach Steve Kerr expressed his desire for Klay Thompson to return in free agency.
Kerr said that the team wants Thompson back ""desperately"" in … [+884 chars]",sports
"{'id': 'bleacher-report', 'name': 'Bleacher Report'}",zach bachar,Warriors' Steve Kerr 'Desperately' Wants New Klay Thompson Contract Amid NBA Rumors,Golden State Warriors head coach Steve Kerr expressed his desire for Klay Thompson to return in free agency. Kerr said that the team wants Thompson back…,https://bleacherreport.com/articles/10126056-warriors-steve-kerr-desperately-wants-new-klay-thompson-contract-amid-nba-rumors,"https://media.bleacherreport.com/image/upload/c_fill,g_faces,w_3800,h_2000,q_95/v1719355558/rlm7oavdupwvankz7px4.jpg",2024-06-25T22:53:26Z,"David Berding/Getty Images
Golden State Warriors head coach Steve Kerr expressed his desire for Klay Thompson to return in free agency.
Kerr said that the team wants Thompson back ""desperately"" in … [+2057 chars]",sports
"{'id': 'cnn', 'name': 'CNN'}",Alli Rosenbloom,Taylor Swift and Travis Kelce’s epic romance has already inspired an upcoming Hallmark movie,"Taylor Swift and Travis Kelce’s on-field embrace at the Super Bowl earlier this year looked like the stuff of rom-com magic. And now, it’s becoming just that.",https://www.cnn.com/2024/06/25/entertainment/taylor-swift-travis-kelce-chiefs-hallmark-movie/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/ap24043153273430.jpg?c=16x9&q=w_800,c_fill",2024-06-25T22:51:16Z,"Taylor Swift and Travis Kelces on-field embrace at the Super Bowl earlier this year looked like the stuff of rom-com magic. And now, its becoming just that.
Well sort of.
The Hallmark Channel, alon… [+1937 chars]",sports
"{'id': 'newsweek', 'name': 'Newsweek'}",Maggie Ekberg,Did Travis Kelce Just Tease More On Stage Appearances?,Travis Kelce stirs fan speculation with surprise stage appearances at Taylor Swift's London concerts.,https://www.newsweek.com/entertainment/celebrity-news/travis-kelce-teases-more-onstage-appearances-taylor-swift-1917376,https://d.newsweek.com/en/full/2416769/taylor-swift-travis-kelce.jpg,2024-06-25T22:50:00Z,"Entertainment gossip and news from Newsweek's network of contributors
Could the NFL field be too small a stage for Travis Kelce? After his unexpected leap into the spotlight alongside girlfriend Tay… [+3046 chars]",sports
"{'id': None, 'name': 'Daily Beast'}",Harry Lambert,"Cop: Jeff Bezos’ WaPo CEO Deceived Police, Framed U.K. Prime Minister","Photo Illustration by Luis G. Rendon/The Daily Beast/Getty Images
On July 9, one of Jeff Bezos’ two 22-seat Gulfstream G650ERs will deliver him to Sun Valley in Idaho for America’s most concentrated annual gathering of power. On arrival, he is sure to see an…",https://www.thedailybeast.com/cop-jeff-bezos-washington-post-ceo-will-lewis-deceived-police-framed-uk-pm,"https://img.thedailybeast.com/image/upload/c_crop,d_placeholder_euli9k,h_1688,w_3000,x_0,y_0/dpr_2.0/c_limit,w_740/fl_lossy,q_auto/v1719350470/062524-wapo-hero_zijnup",2024-06-25T22:49:50Z,"On July 9, one of Jeff Bezos two 22-seat Gulfstream G650ERs will deliver him to Sun Valley in Idaho for Americas most concentrated annual gathering of power. On arrival, he is sure to see an old frie… [+26309 chars]",sports
"{'id': None, 'name': 'NBCSports.com'}",NBC Sports,"2024 NBA Draft Rumors: Possible trades, news, leaks, buzz including Bronny James to Lakers","Bronny and LeBron are not a package deal, but would another team still snap him up?",https://www.nbcsports.com/nba/news/2024-nba-draft-rumors-possible-trades-news-leaks-buzz-including-bronny-james-to-lakers,https://s.yimg.com/ny/api/res/1.2/FU2XR1DxQPSt5zuFQd1DUw--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzU-/https://media.zenfs.com/en/nbcsports.com/8971f29980b02bf3c3fd158ba9e47b97,2024-06-25T22:49:27Z,"With the NBA Draft just 24 hours away, rumors are flying furiously around the league, its hard to keep up with everything. Here are some hot topics and rumors heading into the 2024 NBA Draft.
Lets s… [+6543 chars]",sports
"{'id': None, 'name': 'CBS Sports'}",Cameron Salerno,"Top Kentucky NBA players under John Calipari: Reed Sheppard, Rob Dillingham expected to be drafted in lottery","With Calipari departing for Arkansas, CBS Sports ranked the top 15 NBA players who played at Kentucky for him",https://www.cbssports.com/college-basketball/news/top-kentucky-nba-players-under-john-calipari-reed-sheppard-rob-dillingham-expected-to-be-drafted-in-lottery/,https://sportshub.cbsistatic.com/i/r/2024/06/25/1bb7f11b-62f8-4e52-b073-4a1a2b6d4707/thumbnail/1200x675/1df5b6ba2547177cecd59abdd99c3fb0/usatsi-22072364-1.jpg,2024-06-25T22:47:16Z,The John Calipari era at Kentucky ended earlier this spring when he took over as coach at Arkansas after 15 years in the Bluegrass State. Calipari departs UK having produced some of the top recruitin… [+8644 chars],sports
"{'id': None, 'name': 'CBS Sports'}",Cameron Salerno,"2024 NBA Draft: Tennessee's Dalton Knecht, Purdue's Zach Edey among upperclassmen who can make instant impact","These eight players aren't of the one-and-done variety, but they can still thrive in the NBA",https://www.cbssports.com/college-basketball/news/2024-nba-draft-tennessees-dalton-knecht-purdues-zach-edey-among-upperclassmen-who-can-make-instant-impact/,https://sportshub.cbsistatic.com/i/r/2024/06/25/96321853-bed0-4dbf-9b93-ea01160cd137/thumbnail/1200x675/0203628eae9103a436a818349fb15eb4/edey-draft-1.jpg,2024-06-25T22:45:22Z,"One-and-done players have accounted for a majority of the NBA Draft lottery selections over the past decade, but there are still numerous examples of older players coming into the league and making a… [+5678 chars]",sports
"{'id': None, 'name': 'Nbcsportsbayarea.com'}",NBC Sports BayArea,McCollum tabs Warriors as best fit for PG13 if he values winning,"If Paul George values winning above all else, CJ McCollum believes the Warriors are the best destination for the nine-time All-Star.",https://www.nbcsportsbayarea.com/nba/golden-state-warriors/cj-mccollum-paul-george-nba-team/1748304/?partner=yahoo,https://media.zenfs.com/en/csnbayarea.com/5477955a134a5fbb238c44c2d7aa0429,2024-06-25T22:44:44Z,"McCollum tabs Warriors as best fit for PG13 if he values winning originally appeared on NBC Sports Bay Area
No NBA team has had more success over the past 12 seasons than the Warriors.
Which is why… [+1937 chars]",sports
"{'id': None, 'name': 'The Daily Caller'}",Carrie Lukas,CARRIE LUKAS: Will CNN Ask Biden About Threat His Admin Poses To Women’s Sports During Debate?,"This spring, the Biden administration unilaterally rewrote the rules governing Title IX, the landmark law passed over 50 years ago to ensure women have equal opportunity in education.",https://dailycaller.com/2024/06/25/carrie-lukas-will-cnn-ask-about-womens-rights-separate-sports/,https://cdn01.dailycaller.com/wp-content/uploads/2024/06/gainessc1-2.jpeg,2024-06-25T22:42:29Z,"Undoubtedly, CNN will bring up abortion, former President Donald Trump’s New York court convictions, January 6, and other “threats to democracy” during the presidential debate this week. But what abo… [+5178 chars]",sports
"{'id': None, 'name': 'Theeconomiccollapseblog.com'}",Michael,11 Signs That The U.S. Economy Is In Far Worse Shape Than Most People Think,"Unless you are living under a bridge or you are eagerly drinking the kool-aid that the mainstream media is dishing out, you probably understand that the economy has been struggling.  Survey after survey has found that the American people are deeply dissatisfi…",http://theeconomiccollapseblog.com/11-signs-that-the-u-s-economy-is-in-far-worse-shape-than-most-people-think/,http://theeconomiccollapseblog.com/wp-content/uploads/2024/06/11-Photo-by-David-Monje-on-Unsplash.jpeg,2024-06-25T22:34:53Z,"Unless you are living under a bridge or you are eagerly drinking the kool-aid that the mainstream media is dishing out, you probably understand that the economy has been struggling.  Survey after sur… [+7658 chars]",sports
"{'id': 'bleacher-report', 'name': 'Bleacher Report'}",Julia Stumbaugh,NHL Rumors: Oilers Not Inclined to Let Leon Draisaitl Play Out Final Year of Contract,"The Edmonton Oilers do not plan to lose Leon Draisaitl for nothing at the end of his current contract next summer, Chris Johnston reported for The Athletic.…",https://bleacherreport.com/articles/10126051-nhl-rumors-oilers-not-inclined-to-let-leon-draisaitl-play-out-final-year-of-contract,"https://media.bleacherreport.com/image/upload/c_fill,g_faces,w_3800,h_2000,q_95/v1719354432/xudkjzgcnafgisky1dj9.jpg",2024-06-25T22:33:35Z,"Dave Sandford/NHLI via Getty Images
The Edmonton Oilers do not plan to lose Leon Draisaitl for nothing at the end of his current contract next summer, Chris Johnston reported for The Athletic.
""Edm… [+844 chars]",sports
"{'id': None, 'name': 'Slashdot.org'}",feedfeeder,NBA Draft: 5 electric storylines to watch - Yahoo Sports,"NBA Draft: 5 electric storylines to watchYahoo Sports Starting 5, June 25: Draft prospects hit New York CityNBA.com Raptors could benefit most from new wrinkle to the NBA DraftToronto Star Raptors looking to draft players capable of making immediate impactSpo…",https://slashdot.org/firehose.pl?op=view&amp;id=174316425,,2024-06-25T22:32:33Z,Sign up for the Slashdot newsletter! OR check out the new Slashdot job board to browse remote jobs or jobs in your areaDo you develop on GitHub? You can keep using GitHub but automatically sync your … [+268 chars],sports
"{'id': None, 'name': 'Digital Trends'}",John Alexander,"10 best deals in Best Buy’s Member Deals Days sale: Headphones, TVs, laptops","The Member Deals Days sale has started at Best Buy. Here's what that means for you, plus the best deals. Get TVs, laptops, headphones, earbuds and more on sale.",https://www.digitaltrends.com/home-theater/best-buy-member-deals-days-deals-2024/,https://www.digitaltrends.com/wp-content/uploads/2023/10/my-best-buy-plus-logo.jpg?resize=1200%2C630&p=1,2024-06-25T22:32:13Z,"It’s the summer, and aside from July 4th and Prime Day, there are few big summer holidays to anchor big sales around. That’s enough to get the price-conscious deals shopper anxious. Fortunately, reta… [+8386 chars]",sports
"{'id': None, 'name': 'CNA'}",,Netherlands denies three golfers from competing in Olympics,"The Netherlands will not allow Joost Luiten, Darius Van Driel or Dewi Weber to represent the country in the Olympic men's and women's golf competitions.Luiten and van Driel earned spots in the men's tournament via their positions in the Official World Golf Ra…",https://www.channelnewsasia.com/sport/netherlands-denies-three-golfers-competing-olympics-4436681,"https://onecms-res.cloudinary.com/image/upload/s--tf9XX6zR--/fl_relative,g_south_east,l_mediacorp:cna:watermark:2024-04:reuters_1,w_0.1/f_auto,q_auto/c_fill,g_auto,h_676,w_1200/v1/one-cms/core/2024-06-25t223154z_1_lynxmpek5o0yj_rtroptp_3_golf-open.jpg?itok=5VjWrCyE",2024-06-25T22:31:54Z,"The Netherlands will not allow Joost Luiten, Darius Van Driel or Dewi Weber to represent the country in the Olympic men's and women's golf competitions.
Luiten and van Driel earned spots in the men'… [+1825 chars]",sports
"{'id': None, 'name': 'Hip2save.com'}",Denise (Hip Sidekick),NEW Target Transformers Bullseye Optimus Prime Truck Only $51 Shipped – May Sell Out!,"Add this Target Transformers truck to your toy collection! Through June 29th, run over to Target.com where you can save 10% on Tech, Toys, Sports & Entertainment with this Circle offer in-store and online! As one idea, you can grab this Target Exclusive Trans…",https://hip2save.com/deals/target-transformers-optimus-prime-truck/,https://hip2save.com/wp-content/uploads/2024/06/Transformers-Target-Optimus-Prime-and-Autobot-Bullseye-Action-Figure-Set-in-hand.jpg?w=912,2024-06-25T22:30:22Z,"ONLY THE BEST DEALS - NO JUNK! 
ONLY THE BEST DEALS - NO JUNK!",sports
"{'id': 'business-insider', 'name': 'Business Insider'}",insider@insider.com (Lillian Brown),Where to watch Chile vs. Argentina free: Live stream 2024 Copa America,Chile and Argentina face off Tuesday night at Copa America. We'll show you how to watch the tournament from anywhere.,https://www.businessinsider.com/guides/streaming/where-to-watch-chile-vs-argentina-copa-america-2024,https://i.insider.com/6672f8f32efa138e0330fb5b?width=1200&format=jpeg,2024-06-25T22:30:02Z,"When you buy through our links, Business Insider may earn an affiliate commission. Learn more
Copa America continues tonight with a match between Chile and returning champion Argentina. Keep reading… [+5253 chars]",sports
"{'id': None, 'name': 'Decider'}",mliss1578,"Stream It Or Skip It: ‘Federer: Twelve Final Days’ on Prime Video, a “Home Video” Of The Tennis Great’s Farewell Tour","Roger Federer is arguably the greatest male tennis player who ever lived, and walking away from a career like his couldn’t have been easy.",https://decider.com/2024/06/25/roger-federer-twelve-final-days-prime-review/,https://decider.com/wp-content/uploads/2024/06/ROGER-FEDERER-TWELVE-FINAL-DAYS-PRIME-VIDEO-REVIEW.jpg?quality=75&strip=all&w=1200,2024-06-25T22:30:00Z,"Roger Federer is arguably the greatest male tennis player who ever lived, and walking away from a career like his couldnt have been easy. Federer: Twelve Final Days, a new feature-length documentary … [+5909 chars]",sports
"{'id': None, 'name': 'STLtoday.com'}",By Steve Overbey St. Louis Post-Dispatch,"Michael Wentzel, Jayden Reid step up in debut starts on St. Louis City SC's back line","""We young guys try to bring energy and play the best we can,"" Michael Wentzel said.",https://www.stltoday.com/sports/professional/mls/city-sc/michael-wentzel-jayden-reid-step-up-in-debut-starts-on-st-louis-city-scs-back/article_d034257c-326d-11ef-ac8a-679c5aa1a1c4.html,https://bloximages.newyork1.vip.townnews.com/stltoday.com/content/tncms/assets/v3/editorial/d/03/d034257c-326d-11ef-ac8a-679c5aa1a1c4/667b426e9c0ab.preview.jpg?crop=1763%2C926%2C0%2C124&resize=1200%2C630&order=crop%2Cresize,2024-06-25T22:30:00Z,"City2 center back Michael Wentzel, who also was selected as the team's captain, runs onto the field before the team's game with San Jose 2 on Aug. 27, 2023, at CityPark. Wentzel made his first start … [+4737 chars]",sports
"{'id': None, 'name': 'CNET'}",,"世田谷自然食品【酢酸による３つの健康機能でパワーアップ！】出荷総数1000万本突破の""飲む黒酢とりんご酢""がリニューアル発売！",酢酸の３つの機能※肥満気味の方の内臓脂肪を減らす機能、血圧が高めの方の血圧を低下させる機能、日常生活で生じる運動程度（5～6 METs ）の一時的な疲労感を軽減する機能。[画像1: https://prcdn.freetls.fastly.net/release_image/11853/127/11853-127-a3b6cdd74fe781c9e76d05561e7e2f2f-980x360.jpg?width=536&qu...,https://japan.cnet.com/release/30990543/,https://japan.cnet.com/media/c/2012/images/logo/logo_ogp_1200.png,2024-06-25T22:30:00Z,"56 METs 
[1: ]""""
:
[2: ]
.BMI2530750mg12750mg
BMI2530104750mgn=54n=50750mg/750mgp&lt;0.05 Vinegar intake reduces body weight, body fat mass, and serumtriglyceride levels in obese Japanese subjec… [+443 chars]",sports
"{'id': None, 'name': 'On3.com'}",Nick Schultz,NCAA Division I Council votes to remove cannabinoids from banned drug class for football postseason participation,NCAA Division I Council votes to remove cannabinoids from banned drug class for football postseason participationon3.com,https://www.on3.com/news/ncaa-division-i-council-vote-remove-cannabinoids-banned-drug-class-football-postseason-participation/,https://on3static.com/uploads/dev/assets/cms/2022/05/06045355/penn-state-football-newsstand-ncaa-nil-guidelines-new-offers-more.jpg,2024-06-25T22:28:20Z,"The NCAA Division I Council voted to remove cannabinoids from its banned drug class for football postseason participation Tuesday. The decision wont be official until the meeting ends on Wednesday, a… [+2495 chars]",sports
